05:37:03.304 : RiddlerController.RiddleForm.RiddleForm()-started
05:37:03.361 : RiddlerController.RiddleForm.RiddleForm()-ended
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-started
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-ended
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:37:04.316 : RiddleController.Form1.activateRiddle()
05:37:04.318 : RiddleController.Form1.activateRiddle()-before rf.show()
05:37:04.383 : RiddleController.Form1.activateRiddle()-after rf.show()
05:37:04.384 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:37:04.403 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:37:04.404 : After Run
05:40:26.694 : RiddlerController.RiddleForm.RiddleForm()-started
05:40:26.740 : RiddlerController.RiddleForm.RiddleForm()-ended
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-started
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-ended
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:40:27.700 : RiddleController.Form1.activateRiddle()
05:40:27.701 : RiddleController.Form1.activateRiddle()-before rf.show()
05:40:27.747 : RiddlerController.RiddleOnlyLetter.RiddleOnlyLetter_Load()-started
05:40:27.763 : RiddleController.Form1.activateRiddle()-after rf.show()
05:40:27.764 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:40:27.787 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:40:27.787 : After Run
05:44:53.045 : RiddlerController.RiddleForm.RiddleForm()-started
05:44:53.088 : RiddlerController.RiddleForm.RiddleForm()-ended
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-started
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-ended
05:44:54.056 : RiddleController.Form1.activateRiddle()
05:44:54.058 : RiddleController.Form1.activateRiddle()-before rf.show()
05:44:54.115 : RiddleController.Form1.activateRiddle()-after rf.show()
05:44:54.116 : After Run
05:45:12.903 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:12.948 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:12.952 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:12.953 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:13.913 : RiddleController.Form1.activateRiddle()
05:45:13.914 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:13.971 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:13.973 : After Run
05:45:52.137 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:52.169 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:52.174 : RiddlerController.RiddleForm.setup_riddle()-started
05:45:52.175 : RiddlerController.RiddleForm.setup_riddle()-ended
05:45:53.154 : RiddleController.Form1.activateRiddle()
05:45:53.156 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:53.203 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:53.204 : After Run
05:46:00.877 : RiddleForm_KeyDown(e.KeyCode=Z, e.KeyValue=90)
01:24:36.804 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WLIDSVC) has null or empty process.MainWindowTitle
01:24:36.804 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (wfx32)
01:24:36.805 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (wfx32) has null or empty process.MainWindowTitle
01:24:36.805 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (shtctky)
01:24:36.807 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (shtctky) has null or empty process.MainWindowTitle
01:24:36.807 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (dwm)
01:24:36.808 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (dwm) has null or empty process.MainWindowTitle
01:24:36.809 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (RAVCpl64)
01:24:36.810 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (RAVCpl64) has null or empty process.MainWindowTitle
01:24:36.810 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (ONENOTEM)
01:24:36.812 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (ONENOTEM) has null or empty process.MainWindowTitle
01:24:36.812 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (DisplayLinkUI)
01:24:36.813 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (DisplayLinkUI) has null or empty process.MainWindowTitle
01:24:36.813 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (HeciServer)
01:24:36.814 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (HeciServer) has null or empty process.MainWindowTitle
01:24:36.815 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (sqlservr)
01:24:36.816 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (sqlservr) has null or empty process.MainWindowTitle
01:24:36.816 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (BTStackServer)
01:24:36.817 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (BTStackServer) has null or empty process.MainWindowTitle
01:24:36.818 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (services)
01:24:36.818 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (services) has null or empty process.MainWindowTitle
01:24:36.819 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (postgres)
01:24:36.820 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (postgres) has null or empty process.MainWindowTitle
01:24:36.820 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiPrvSE)
01:24:36.822 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiPrvSE) has null or empty process.MainWindowTitle
01:24:36.822 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (conhost)
01:24:36.823 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (conhost) has null or empty process.MainWindowTitle
01:24:36.824 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (HD-LogRotatorService)
01:24:36.825 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (HD-LogRotatorService) has null or empty process.MainWindowTitle
01:24:36.825 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (pg_ctl)
01:24:36.826 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (pg_ctl) has null or empty process.MainWindowTitle
01:24:36.827 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WindowFXSRV)
01:24:36.828 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WindowFXSRV) has null or empty process.MainWindowTitle
01:24:36.828 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (mcshield)
01:24:36.829 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (mcshield) has null or empty process.MainWindowTitle
01:24:36.829 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:36.831 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:36.831 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiPrvSE)
01:24:36.832 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiPrvSE) has null or empty process.MainWindowTitle
01:24:36.833 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (HipMgmt)
01:24:36.834 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (HipMgmt) has null or empty process.MainWindowTitle
01:24:36.834 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (TabTip)
01:24:36.835 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (TabTip) has null or empty process.MainWindowTitle
01:24:36.836 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (ISHelper)
01:24:36.837 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (ISHelper) has null or empty process.MainWindowTitle
01:24:36.837 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (TPONSCR)
01:24:36.838 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (TPONSCR) has null or empty process.MainWindowTitle
01:24:36.839 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (MfeEpeHost)
01:24:36.841 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (MfeEpeHost) has null or empty process.MainWindowTitle
01:24:36.841 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (LMS)
01:24:36.842 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (LMS) has null or empty process.MainWindowTitle
01:24:36.843 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiPrvSE)
01:24:36.844 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiPrvSE) has null or empty process.MainWindowTitle
01:24:36.844 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (unsecapp)
01:24:36.845 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (unsecapp) has null or empty process.MainWindowTitle
01:24:36.846 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (SynTPLpr)
01:24:36.847 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (SynTPLpr) has null or empty process.MainWindowTitle
01:24:36.847 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (SynTPEnh)
01:24:36.848 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (SynTPEnh) has null or empty process.MainWindowTitle
01:24:36.848 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (micmute)
01:24:36.850 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (micmute) has null or empty process.MainWindowTitle
01:24:36.850 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (CRA)
01:24:36.851 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (CRA) has null or empty process.MainWindowTitle
01:24:36.852 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (virtscrl)
01:24:36.853 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (virtscrl) has null or empty process.MainWindowTitle
01:24:36.853 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (TpKnrres)
01:24:36.854 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (TpKnrres) has null or empty process.MainWindowTitle
01:24:36.855 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiApSrv)
01:24:36.856 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiApSrv) has null or empty process.MainWindowTitle
01:24:36.857 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (vpnagent)
01:24:36.858 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (vpnagent) has null or empty process.MainWindowTitle
01:24:36.858 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (wininit)
01:24:36.859 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (wininit) has null or empty process.MainWindowTitle
01:24:36.859 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (igfxCUIService)
01:24:36.861 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (igfxCUIService) has null or empty process.MainWindowTitle
01:24:36.861 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:36.862 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:36.863 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (igfxHK)
01:24:36.864 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (igfxHK) has null or empty process.MainWindowTitle
01:24:36.864 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (BESClient)
01:24:36.865 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (BESClient) has null or empty process.MainWindowTitle
01:24:36.866 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (vcamsvc)
01:24:36.867 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (vcamsvc) has null or empty process.MainWindowTitle
01:24:36.868 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WSHelper)
01:24:36.869 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WSHelper) has null or empty process.MainWindowTitle
01:24:36.869 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:36.871 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:36.871 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (RapidStartConfig)
01:24:36.872 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (RapidStartConfig) has null or empty process.MainWindowTitle
01:24:36.873 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (conhost)
01:24:36.874 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (conhost) has null or empty process.MainWindowTitle
01:24:36.874 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (googledrivesync)
01:24:36.875 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (googledrivesync) has null or empty process.MainWindowTitle
01:24:36.875 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (sema_service)
01:24:36.876 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (sema_service) has null or empty process.MainWindowTitle
01:24:36.877 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (fcagswd)
01:24:36.878 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (fcagswd) has null or empty process.MainWindowTitle
01:24:36.878 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (rundll32)
01:24:36.880 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (rundll32) has null or empty process.MainWindowTitle
01:24:36.880 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (HAMENAJES.vshost)
01:24:36.881 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (chrome)
01:24:36.882 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (chrome) has null or empty process.MainWindowTitle
01:24:36.882 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (CcmExec)
01:24:36.883 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (CcmExec) has null or empty process.MainWindowTitle
01:24:36.884 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:36.885 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:36.885 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (System)
01:24:36.886 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (System) has null or empty process.MainWindowTitle
01:24:36.887 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (chrome)
01:24:36.888 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (chrome) has null or empty process.MainWindowTitle
01:24:36.888 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (PresentationFontCache)
01:24:36.890 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (PresentationFontCache) has null or empty process.MainWindowTitle
01:24:36.890 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (chrome)
01:24:36.891 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (chrome) has null or empty process.MainWindowTitle
01:24:36.891 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (Idle)
01:24:36.892 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (Idle) has null or empty process.MainWindowTitle
01:24:39.382 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (EvtEng)
01:24:39.385 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (EvtEng) has null or empty process.MainWindowTitle
01:24:39.386 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (SearchIndexer)
01:24:39.388 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (SearchIndexer) has null or empty process.MainWindowTitle
01:24:39.389 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (TPKNRSVC)
01:24:39.392 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (TPKNRSVC) has null or empty process.MainWindowTitle
01:24:39.393 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (Syncplicity)
01:24:39.396 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (Syncplicity) has null or empty process.MainWindowTitle
01:24:39.397 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiPrvSE)
01:24:39.400 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiPrvSE) has null or empty process.MainWindowTitle
01:24:39.401 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (wisptis)
01:24:39.403 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (wisptis) has null or empty process.MainWindowTitle
01:24:39.404 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (mfeann)
01:24:39.406 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (mfeann) has null or empty process.MainWindowTitle
01:24:39.407 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (spoolsv)
01:24:39.410 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (spoolsv) has null or empty process.MainWindowTitle
01:24:39.411 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (MSOSYNC)
01:24:39.412 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (MSOSYNC) has null or empty process.MainWindowTitle
01:24:39.413 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (mfevtps)
01:24:39.414 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (mfevtps) has null or empty process.MainWindowTitle
01:24:39.415 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:39.416 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:39.416 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (postgres)
01:24:39.418 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (postgres) has null or empty process.MainWindowTitle
01:24:39.418 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (BESClientUI)
01:24:39.419 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (BESClientUI) has null or empty process.MainWindowTitle
01:24:39.420 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (devenv)
01:24:39.420 : Riddler2.Form1.comboBox1_DropDown : Trying to add System.Diagnostics.Process (devenv)
01:24:39.421 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:39.422 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:39.422 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (svchost)
01:24:39.423 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (svchost) has null or empty process.MainWindowTitle
01:24:39.424 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (CamMute)
01:24:39.425 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (CamMute) has null or empty process.MainWindowTitle
01:24:39.425 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (AgentService)
01:24:39.426 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (AgentService) has null or empty process.MainWindowTitle
01:24:39.427 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (WmiPrvSE)
01:24:39.428 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (WmiPrvSE) has null or empty process.MainWindowTitle
01:24:39.428 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (postgres)
01:24:39.429 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (postgres) has null or empty process.MainWindowTitle
01:24:39.430 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (FireSvc)
01:24:39.431 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (FireSvc) has null or empty process.MainWindowTitle
01:24:39.431 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (wisptis)
01:24:39.432 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (wisptis) has null or empty process.MainWindowTitle
01:24:39.433 : Riddler2.Form1.comboBox1_DropDown : Found process System.Diagnostics.Process (smss)
01:24:39.434 : Riddler2.Form1.comboBox1_DropDown : process System.Diagnostics.Process (smss) has null or empty process.MainWindowTitle
